Assignment_3 
 Author: Cheng Chen Yang (ccy3); Yi Hsuan Liao (yhliao4)

Question1
  Storm ID      Name  Distance
  EP032002   UNNAMED     25.52     15.79
  EP042002  CRISTINA     16.17      8.64
  EP052002   DOUGLAS     19.74     12.92
  EP062002     ELIDA     19.82     12.57
  EP072002   UNNAMED     12.54     11.64
  EP082002    FAUSTO     31.21     14.12
  CP012002     ALIKA     17.48     11.71
  CP022002       ELE     21.79     11.31
  EP092002 GENEVIEVE     11.65      8.24
  EP102002    HERNAN     12.64      8.27
  EP112002   UNNAMED     10.33      6.33
  EP122002    ISELLE     15.49      7.72
  EP132002     JULIO     11.76      9.74
  EP142002     KENNA     22.06     12.44
  EP152002    LOWELL     13.06      6.45
  CP032002      HUKO     24.32      6.87
  EP162002   UNNAMED     10.84      8.28
  EP012003    ANDRES     18.88     14.62
  EP022003    BLANCA      6.23      2.73
  EP032003    CARLOS      8.31      6.52
  EP042003   DOLORES     14.81     10.48
  EP052003   ENRIQUE     16.84     11.36
  EP062003   FELICIA     20.04     14.13
  EP072003 GUILLERMO     16.48     10.98
  EP082003     HILDA     17.62     11.62
  CP012003   UNNAMED     22.53     11.19
  EP092003   IGNACIO      6.70      4.18
  EP102003    JIMENA     19.50     15.40
  EP112003     KEVIN     11.59      5.94
  EP122003     LINDA      9.69      4.59
  EP132003     MARTY     18.83      6.82
  EP142003      NORA     23.56      5.70
  EP152003      OLAF      9.74      6.81
  EP162003  PATRICIA     12.37      6.81
  EP012004    AGATHA     11.16      4.39
  EP022004   UNNAMED     12.16     10.60
  CP012004   UNNAMED     20.01     13.69
  EP032004      BLAS     18.02      9.80
  EP042004     CELIA     13.26      8.06
  EP052004     DARBY     15.44     12.75
  EP062004   UNNAMED      8.79      5.87
  EP072004   ESTELLE     14.47      8.91
  EP082004     FRANK     11.82      7.65
  EP092004   UNNAMED     15.12      8.59
  EP102004 GEORGETTE     16.44     12.28
  EP112004    HOWARD     12.17      7.97
  EP122004      ISIS     10.52      6.14
  EP132004    JAVIER     24.12      8.42
  EP142004       KAY     13.66      9.05
  EP152004    LESTER      9.19      6.42
  EP162004   UNNAMED     15.20     12.54
  EP012005    ADRIAN      8.38      6.78
  EP022005   BEATRIZ     13.01      7.96
  EP032005    CALVIN     15.93      9.61
  EP042005      DORA     12.51      8.72
  EP052005    EUGENE     13.11      9.41
  CP012005       ONE     14.59      9.96
  EP062005  FERNANDA     11.54      8.67
  EP072005      GREG     10.76      5.55
  EP082005    HILARY     16.49     10.41
  EP092005     IRWIN     10.59      6.73
  EP102005      JOVA     14.91      8.35
  EP112005   KENNETH     10.87      6.21
  EP122005     LIDIA     10.20      4.99
  EP132005       MAX     23.70      8.71
  EP142005     NORMA      9.60      5.51
  EP152005      OTIS     11.07      5.40
  EP162005   SIXTEEN     11.92      7.62
  EP012006    ALETTA      7.05      3.73
  EP022006       TWO      9.80      6.90
  EP032006       BUD     17.84     13.34
  EP042006  CARLOTTA     15.26      9.41
  EP052006    DANIEL     16.35      9.23
  EP062006    EMILIA     13.10      7.94
  EP072006     FABIO     16.76     14.28
  EP082006     GILMA      9.04      6.13
  EP092006    HECTOR     13.96      9.24
  CP012006      IOKE     40.61     11.04
  EP102006    ILEANA     16.65      7.64
  EP112006      JOHN     14.67      8.44
  EP122006    KRISTY     12.49      5.45
  EP132006      LANE     10.80      8.64
  EP142006    MIRIAM      7.22      4.41
  CP022006       TWO     16.72      9.68
  CP032006     THREE     10.06      7.35
  EP152006    NORMAN     20.37      7.66
  EP162006    OLIVIA     14.43      8.57
  CP042006      FOUR     15.37      6.23
  EP172006      PAUL     15.57      7.88
  EP182006  EIGHTEEN      9.63      5.24
  EP192006      ROSA      7.14      4.25
  EP202006    TWENTY      8.06      7.13
  EP212006    SERGIO      6.78      3.72
  EP012007     ALVIN      7.94      4.18
  EP022007   BARBARA      6.41      4.24
  EP032007     THREE     10.48      5.90
  EP042007      FOUR     10.32      8.64
  EP052007      FIVE     13.11     12.54
  EP062007     COSME     19.35     12.94
  EP072007    DALILA     11.39      6.84
  EP082007     ERICK      9.81      8.50
  EP092007   FLOSSIE     13.91     11.28
  EP102007       GIL     11.38      8.32
  EP112007 HENRIETTE     16.34      8.56
  EP122007       IVO     10.47      5.83
  EP132007  THIRTEEN     11.21      4.99
  EP142007  JULIETTE     11.06      6.91
  EP152007      KIKO     11.41      5.71
  EP012008      ALMA     12.30      8.59
  EP022008     BORIS     11.66      8.52
  EP032008  CRISTINA      9.77      7.47
  EP042008   DOUGLAS     11.15      6.30
  EP052008      FIVE     11.95      8.79
  EP062008     ELIDA     16.46     12.58
  EP072008    FAUSTO     20.72     10.67
  EP082008 GENEVIEVE     16.08     10.03
  EP092008    HERNAN     13.98      9.93
  CP012008      KIKA     20.12     11.34
  EP102008    ISELLE     10.40      5.73
  EP112008     JULIO     14.07      7.81
  EP122008    KARINA     11.21      6.95
  EP132008    LOWELL      9.95      7.37
  EP142008     MARIE     14.67      5.27
  EP152008   NORBERT     20.07      8.07
  EP162008     ODILE     13.07      8.90
  EP172008 SEVENTEEN     12.56      8.12
  EP182008      POLO     13.22     11.46
  EP012009       ONE     12.53      7.39
  EP022009    ANDRES     10.45      7.10
  EP032009    BLANCA     11.97      8.10
  EP042009    CARLOS     14.15      9.47
  EP052009   DOLORES     16.41     12.73
  EP062009      LANA     17.37     14.85
  EP072009   ENRIQUE     15.87     11.53
  EP082009   FELICIA     13.71     10.59
  EP092009      NINE     11.66      9.08
  CP012009      MAKA     14.70      8.53
  EP102009 GUILLERMO     17.53     12.47
  EP112009     HILDA     16.53     10.71
  EP122009   IGNACIO     14.84     11.59
  EP132009    JIMENA     13.15      7.67
  CP022009       TWO     16.60      8.91
  EP142009     KEVIN     12.83      6.69
  EP152009     LINDA      8.79      5.07
  EP162009     MARTY     13.03      7.32
  EP172009      NORA      9.23      7.03
  EP182009      OLAF     11.96      8.82
  EP192009  PATRICIA      9.30      6.31
  EP202009      RICK     24.46     10.30
  CP032009      NEKI     17.16      8.12
  EP012010    AGATHA     11.12      6.09
  EP022010       TWO      5.69      4.37
  EP032010      BLAS     13.60      7.03
  EP042010     CELIA     11.80      6.55
  EP052010     DARBY     11.70      6.34
  EP062010       SIX     16.44     10.43
  EP072010   ESTELLE     13.71      7.44
  EP082010     EIGHT     11.17      7.30
  EP092010     FRANK     11.88      7.53
  EP102010       TEN      7.48      6.37
  EP112010    ELEVEN      9.85      7.76
  EP122010 GEORGETTE     12.50      8.99
  CP012010     OMEKA     20.39     11.53
  EP012011    ADRIAN     10.67      7.05
  EP022011   BEATRIZ     16.53      8.70
  EP032011    CALVIN     14.77      7.95
  EP042011      DORA     16.23      9.79
  EP052011    EUGENE     13.31     10.64
  EP062011  FERNANDA     12.73      9.83
  EP072011      GREG     21.95     11.05
  EP082011     EIGHT      9.51      7.51
  EP092011    HILARY     10.97      7.00
  EP102011      JOVA     10.98      6.71
  EP112011     IRWIN     14.62      6.31
  EP122011    TWELVE      9.33      5.16
  EP132011   KENNETH     19.52     10.93
  EP012012    ALETTA      8.43      6.02
  EP022012       BUD     13.30      7.60
  EP032012  CARLOTTA     16.64      9.22
  EP042012    DANIEL     18.49     12.70
  EP052012    EMILIA     17.45     12.66
  EP062012     FABIO     10.10      8.26
  EP072012     GILMA     11.80      6.40
  EP082012    HECTOR     11.84      4.85
  EP092012    ILEANA     12.31      8.44
  EP102012      JOHN     14.21      8.70
  EP112012    KRISTY      9.71      7.42
  EP122012      LANE      9.76      7.17
  EP132012    MIRIAM     10.50      5.32
  EP142012    NORMAN     11.99      8.38
  EP152012    OLIVIA     12.82      6.34
  EP162012      PAUL     20.70     10.31
  EP172012      ROSA      5.25      3.24
  EP012013     ALVIN     13.99     10.78
  EP022013   BARBARA     11.63      6.43
  EP032013     COSME     16.19     12.42
  EP042013    DALILA      9.90      4.91
  EP052013     ERICK     11.38      8.82
  EP062013   FLOSSIE     20.55     16.76
  EP072013       GIL     14.27      9.66
  EP082013 HENRIETTE     21.45     10.89
  CP012013      PEWA     14.54      8.91
  CP022013     UNALA     18.70     14.32
  CP032013     THREE     23.41     13.98
  EP092013       IVO     11.68      6.54
  EP102013  JULIETTE     22.58     14.85
  EP112013      KIKO      7.04      4.37
  EP122013    LORENA     12.95      6.18
  EP132013    MANUEL     10.31      5.21
  EP142013     NARDA     13.62      7.01
  EP152013    OCTAVE     14.17     12.16
  EP162013 PRISCILLA     10.69      7.29
  EP172013   RAYMOND     10.20      5.78
  EP182013     SONIA     22.16      8.50
  EP012014    AMANDA      8.86      3.97
  EP022014     BORIS      5.07      3.53
  EP032014  CRISTINA      8.98      4.99
  EP042014   DOUGLAS     15.31      5.94
  EP052014     ELIDA      6.99      3.50
  EP062014    FAUSTO     16.32     11.98
  CP012014      WALI     13.31      8.13
  EP072014 GENEVIEVE     25.67     10.31
  EP082014    HERNAN     14.87     11.42
  EP092014    ISELLE     19.73     10.82
  EP102014     JULIO     15.89      9.41
  EP112014    KARINA     15.21      7.89
  EP122014    LOWELL     12.01      6.82
  EP132014     MARIE     14.98      9.98
  EP142014   NORBERT     10.01      6.02
  EP152014     ODILE     21.08      7.04
  EP162014   SIXTEEN     16.36      8.91
  EP172014      POLO     11.23      6.99
  EP182014    RACHEL     12.99      5.66
  EP192014     SIMON     12.38      7.91
  CP022014       ANA     41.70     10.72
  EP202014     TRUDY      7.23      5.22
  EP212014     VANCE     13.41      8.62
  EP012015    ANDRES     11.22      6.15
  EP022015    BLANCA     17.55      6.61
  EP032015    CARLOS     11.01      4.90
  EP042015       ELA     16.87     10.49
  CP012015    HALOLA     15.46      9.71
  CP022015      IUNE     11.71      8.38
  EP052015   DOLORES     13.44      8.06
  EP062015   ENRIQUE      9.76      5.44
  EP072015   FELICIA     11.02      7.85
  EP082015     EIGHT     15.40     12.70
  EP092015 GUILLERMO     20.68     11.24
  EP102015     HILDA     14.61      8.70
  EP112015    ELEVEN     17.72     13.53
  CP032015      KILO     26.84      9.25
  CP042015      LOKE     31.61     10.19
  EP122015   IGNACIO     35.42     11.10
  EP132015    JIMENA     17.21      8.98
  EP142015     KEVIN      9.42      6.49
  EP152015     LINDA     12.47      6.51
  CP052015     MALIA     15.06      9.48
  EP162015   SIXTEEN     19.61     14.49
  CP062015     NIALA      9.54      6.45
  EP172015     MARTY      6.50      4.20
  CP072015       OHO     81.37     17.07
  CP082015     EIGHT     16.64      6.46
  EP182015      NORA     14.89      9.03
  EP192015      OLAF     20.28      9.30
  EP202015  PATRICIA     22.44     11.62
  EP212015      RICK     12.61      7.47
  EP222015    SANDRA     14.79      9.22
  CP092015      NINE      9.07      4.25
  CP012016      PALI     10.25      4.86
  EP012016       ONE     11.42      7.00
  EP022016    AGATHA     13.47      9.96
  EP032016      BLAS     14.72      9.93
  EP042016     CELIA     14.88     10.35
  EP052016     DARBY     12.93      9.68
  EP062016   ESTELLE     14.97     10.01
  EP072016     FRANK     13.32      7.31
  EP082016 GEORGETTE     13.66      8.58
  EP092016    HOWARD     15.82     12.82
  EP102016    IVETTE     16.93     11.27
  EP112016    JAVIER     13.18      8.46
  EP122016       KAY     10.13      7.41
  EP132016    LESTER     21.17     11.81
  EP142016  MADELINE     19.25     10.77
  EP152016    NEWTON     17.08     12.72
  EP162016    ORLENE     11.83      7.24
  EP172016     PAINE     13.77     11.74
  EP182016    ROSLYN      9.78      5.83
  EP192016     ULIKA     18.16      8.75
  EP202016   SEYMOUR     13.87      9.89
  EP212016      TINA      6.03      3.91
  EP222016      OTTO     16.10      5.79
  EP012017    ADRIAN     11.46      5.72
  EP022017   BEATRIZ      6.64      4.22
  EP032017    CALVIN      5.07      3.84
  EP042017      DORA     13.05      8.38
  EP052017    EUGENE      9.84      8.14
  EP062017  FERNANDA     12.17      9.01
  EP072017      GREG     12.96      9.96
  EP082017     EIGHT      9.26      6.15
  EP092017    HILARY     16.15     10.77
  EP102017     IRWIN     11.90      5.93
  EP112017    ELEVEN     13.86      5.45
  EP122017      JOVA     14.09     11.35
  EP132017   KENNETH     14.64      8.30
  EP142017     LIDIA     12.69      8.44
  EP152017      OTIS     14.56      6.84
  EP162017       MAX      9.81      5.22
  EP172017     NORMA      5.93      4.13
  EP182017     PILAR      9.40      5.09
  EP192017     RAMON      8.94      6.70
  EP202017     SELMA      8.36      5.27
  EP012018       ONE      8.87      4.63
  EP022018    ALETTA      8.69      4.60
  EP032018       BUD     12.28      7.29
  EP042018  CARLOTTA      8.87      3.69
  EP052018    DANIEL     11.12      7.13
  EP062018    EMILIA     13.96     10.77
  EP072018     FABIO     15.45     10.95
  EP082018     EIGHT     16.11     13.26
  EP092018      NINE     10.87     10.13
  EP102018    HECTOR     17.78     12.52
  EP112018    ILEANA     21.47     13.05
  EP122018      JOHN     14.28      7.82
  EP132018    KRISTY     10.16      6.76
  EP142018      LANE     14.88      8.91
  EP152018    MIRIAM     12.69      9.93
  EP162018    NORMAN     19.41      9.95
  EP172018    OLIVIA     18.18     10.57
  EP182018      PAUL     12.10      8.26
  EP192018  NINETEEN      9.28      7.08
  EP202018      ROSA     12.08      8.51
  CP012018    WALAKA     50.00     15.35
  EP212018    SERGIO     21.92      9.43
  EP222018      TARA      6.08      3.35
  EP232018   VICENTE     11.05      7.22
  EP242018     WILLA     20.76      7.90
  EP252018    XAVIER      8.85      6.51
  EP012019     ALVIN     13.97     10.51
  EP022019   BARBARA     18.64     13.47
  EP032019     COSME     10.39      6.36
  EP042019      FOUR     13.71     11.70
  EP052019    DALILA      9.17      6.34
  EP062019     ERICK     17.88     13.14
  EP072019   FLOSSIE     18.66     13.76
  EP082019       GIL     10.71      9.67
  EP092019 HENRIETTE     14.59      8.23
  EP102019       IVO     18.34      8.95
  EP112019  JULIETTE     11.88      9.23
  EP122019     AKONI     14.73     11.20
  EP132019      KIKO     11.35      6.85
  EP142019     MARIO     10.08      6.21
  EP152019    LORENA     14.76     10.06
  EP162019     NARDA     20.38     14.46
  EP182019    OCTAVE      4.98      2.73
  EP192019 PRISCILLA      8.07      5.56
  EP202019   RAYMOND     17.86      7.40
  EP212019 TWENTYONE     10.08      9.07

Question3
Degree Offset % Segments Supporting Hypothesis
      0                   38.39              
      1                   40.33              
      2                   40.33              
      3                   40.39              
      4                   40.51              
      5                   40.83              
      6                   41.15              
      7                   41.43              
      8                   41.83              
      9                   42.22              
     10                   42.62              
     11                   43.03              
     12                   43.35              
     13                   43.65              
     14                   43.98              
     15                   44.27              
     16                   44.55              
     17                   44.86              
     18                   45.28              
     19                   45.66              
     20                   46.09              
     21                   46.41              
     22                   46.74              
     23                   47.11              
     24                   47.55              
     25                   47.93              
     26                   48.68              
     27                   48.91              
     28                   49.40              
     29                   49.86              
     30                   50.15              
     31                   50.51              
     32                   50.84              
     33                   51.13              
     34                   51.49              
     35                   51.78              
     36                   52.20              
